Day,Campaign Name,Platform,Placement,Impressions,Link Clicks,Amount Spent,Results,,,,4週間前の開始日,2週間前の開始日,1週間前の開始日,終了日
2026-03-13,関東_リード獲得,Instagram,Instagram Stories,52,,129,,,,,,,,
2026-03-13,九州_リード獲得,Facebook,facebook_reels,1,,0,,,,,,,,
2026-03-13,関東_リード獲得,Instagram,instagram_reels,38,,149,,,,,,,,
2026-03-13,関東_リード獲得,Instagram,Feed: News Feed,43,1,239,,,,,,,,
2026-03-13,関東_リード獲得,Facebook,Feed: News Feed,40,,97,,,,,,,,
2026-03-13,関東_リード獲得,Facebook,facebook_reels,13,,29,,,,,,,,
2026-03-13,中国・四国_リード獲得,Instagram,Instagram Stories,78,1,212,,,,,,,,
2026-03-13,中国・四国_リード獲得,Instagram,instagram_reels,26,,56,,,,,,,,
2026-03-13,中国・四国_リード獲得,Facebook,Feed: News Feed,7,,39,,,,,,,,
2026-03-13,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,1472,15,4254,1,,,,,,,
2026-03-13,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,777,4,2088,,,,,,,,
2026-03-13,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,7,,9,,,,,,,,
2026-03-13,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Feed: News Feed,813,10,3860,,,,,,,,
2026-03-13,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,777,3,2131,,,,,,,,
2026-03-13,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Facebook Stories,68,,270,,,,,,,,
2026-03-13,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,209,1,716,,,,,,,,
2026-03-13,中国・四国_リード獲得,Instagram,Feed: News Feed,35,,106,,,,,,,,
2026-03-14,中国・四国_リード獲得,Facebook,Feed: News Feed,115,1,267,,,,,,,,
2026-03-14,中国・四国_リード獲得,Facebook,Facebook Stories,8,2,27,,,,,,,,
2026-03-14,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Explore,5,,4,,,,,,,,
2026-03-14,関東_リード獲得,Facebook,Facebook Stories,8,,40,,,,,,,,
2026-03-14,関東_リード獲得,Facebook,facebook_reels,37,,194,,,,,,,,
2026-03-14,中国・四国_リード獲得,Instagram,Instagram Stories,280,5,595,,,,,,,,
2026-03-14,中国・四国_リード獲得,Instagram,instagram_reels,92,2,180,,,,,,,,
2026-03-14,中国・四国_リード獲得,Instagram,Instagram Explore,1,,1,,,,,,,,
2026-03-14,媒体ALL_性別男性_リード獲得 - コピー,Facebook,facebook_reels,70,,179,,,,,,,,
2026-03-14,中国・四国_リード獲得,Instagram,Feed: News Feed,105,,366,,,,,,,,
2026-03-14,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Feed: News Feed,245,1,559,,,,,,,,
2026-03-14,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Feed: News Feed,178,4,686,,,,,,,,
2026-03-14,媒体ALL_性別男性_リード獲得 - コピー,Instagram,instagram_reels,206,3,632,,,,,,,,
2026-03-14,関東_リード獲得,Instagram,Feed: News Feed,199,2,1547,,,,,,,,
2026-03-14,媒体ALL_性別男性_リード獲得 - コピー,Instagram,Instagram Stories,298,2,814,,,,,,,,
2026-03-14,東北_リード獲得,Facebook,facebook_reels,12,,43,,,,,,,,
2026-03-14,東北_リード獲得,Facebook,Facebook Stories,7,,30,,,,,,,,
2026-03-14,東北_リード獲得,Facebook,Feed: News Feed,142,,400,,,,,,,,
2026-03-14,東北_リード獲得,Instagram,Feed: News Feed,164,2,604,,,,,,,,
2026-03-14,東北_リード獲得,Instagram,Instagram Explore,1,,0,,,,,,,,
2026-03-14,東北_リード獲得,Instagram,instagram_reels,127,,293,,,,,,,,
2026-03-14,東北_リード獲得,Instagram,Instagram Stories,287,1,633,,,,,,,,
2026-03-14,中国・四国_リード獲得,Facebook,facebook_reels,12,,95,,,,,,,,
2026-03-14,関東_リード獲得,Facebook,Feed: News Feed,240,1,838,,,,,,,,
2026-03-14,関東_リード獲得,Instagram,instagram_reels,166,1,425,,,,,,,,
2026-03-14,中部_リード獲得,Facebook,In-Stream Video,1,,4,,,,,,,,
2026-03-14,関西_リード獲得,Instagram,Instagram Explore,1,,1,,,,,,,,
2026-03-14,中部_リード獲得,Instagram,Instagram Stories,294,3,1230,,,,,,,,
2026-03-14,中部_リード獲得,Instagram,instagram_reels,155,1,385,,,,,,,,
2026-03-14,中部_リード獲得,Instagram,Instagram Explore,4,,4,,,,,,,,
2026-03-14,中部_リード獲得,Instagram,Feed: News Feed,204,,723,,,,,,,,
2026-03-14,中部_リード獲得,Facebook,Feed: News Feed,182,1,676,,,,,,,,
2026-03-14,中部_リード獲得,Facebook,Facebook Stories,11,1,68,,,,,,,,
2026-03-14,中部_リード獲得,Facebook,facebook_reels,22,,51,,,,,,,,
2026-03-14,関西_リード獲得,Instagram,Instagram Stories,223,2,484,,,,,,,,
2026-03-14,関西_リード獲得,Instagram,instagram_reels,47,1,90,,,,,,,,
2026-03-14,関西_リード獲得,Instagram,Feed: News Feed,93,2,425,,,,,,,,
2026-03-14,関東_リード獲得,Instagram,Instagram Stories,440,3,1147,,,,,,,,
2026-03-14,関西_リード獲得,Facebook,Feed: News Feed,74,2,193,,,,,,,,
2026-03-14,関西_リード獲得,Facebook,Facebook Stories,2,,6,,,,,,,,
2026-03-14,関西_リード獲得,Facebook,facebook_reels,17,,66,,,,,,,,
2026-03-14,九州_リード獲得,Instagram,Instagram Stories,269,3,833,,,,,,,,
2026-03-14,九州_リード獲得,Instagram,instagram_reels,80,,174,,,,,,,,
2026-03-14,九州_リード獲得,Instagram,Instagram Explore,1,,1,,,,,,,,
2026-03-14,九州_リード獲得,Instagram,Feed: News Feed,95,,426,,,,,,,,
2026-03-14,九州_リード獲得,Facebook,Feed: News Feed,62,1,233,,,,,,,,
2026-03-14,九州_リード獲得,Facebook,Facebook Stories,4,,13,,,,,,,,
2026-03-14,九州_リード獲得,Facebook,facebook_reels,16,,62,,,,,,,,
2026-03-14,媒体ALL_性別男性_リード獲得 - コピー,Facebook,Facebook Stories,30,1,244,,,,,,,,
2026-03-15,中部_リード獲得,Instagram,instagram_reels,188,,411,,,,,,,,
2026-03-15,中部_リード獲得,Instagram,Instagram Stories,289,3,1223,1,,,,,,,
2026-03-15,関西_リード獲得,Facebook,Feed: News Feed,96,,221,,,,,,,,
2026-03-15,九州_リード獲得,Facebook,facebook_reels,16,,64,,,,,,,,
2026-03-15,九州_リード獲得,Facebook,Facebook Stories,9,,19,,,,,,,,
2026-03-15,九州_リード獲得,Facebook,Feed: News Feed,108,1,400,,,,,,,,
2026-03-15,九州_リード獲得,Instagram,Feed: News Feed,169,1,705,1,,,,,,,
2026-03-15,九州_リード獲得,Instagram,instagram_reels,113,1,448,,,,,,,,
2026-03-15,九州_リード獲得,Instagram,Instagram Stories,233,,854,,,,,,,,
2026-03-15,関西_リード獲得,Facebook,Facebook Stories,10,,64,,,,,,,,
2026-03-15,関西_リード獲得,Instagram,Feed: News Feed,130,1,747,,,,,,,,
2026-03-15,関東_リード獲得,Instagram,instagram_reels,143,2,429,,,,,,,,
2026-03-15,関西_リード獲得,Instagram,instagram_reels,80,,285,,,,,,,,
2026-03-15,関西_リード獲得,Instagram,Instagram Stories,166,1,612,,,,,,,,
2026-03-15,中部_リード獲得,Facebook,facebook_reels,39,1,136,,,,,,,,
2026-03-15,中部_リード獲得,Facebook,Facebook Stories,23,1,121,,,,,,,,
2026-03-15,中部_リード獲得,Facebook,Feed: News Feed,257,1,814,,,,,,,,
2026-03-15,中部_リード獲得,Instagram,Feed: News Feed,256,3,1775,,,,,,,,
2026-03-15,東北_リード獲得,Facebook,facebook_reels,7,,46,,,,,,,,
2026-03-15,関東_リード獲得,Instagram,Instagram Stories,280,3,1260,,,,,,,,
2026-03-15,関西_リード獲得,Facebook,facebook_reels,4,,9,,,,,,,,
2026-03-15,関東_リード獲得,Instagram,Instagram Explore,1,,1,,,,,,,,
2026-03-15,中国・四国_リード獲得,Facebook,Facebook Stories,8,,46,,,,,,,,
2026-03-15,関東_リード獲得,Instagram,Feed: News Feed,215,2,1285,,,,,,,,
2026-03-15,東北_リード獲得,Facebook,Feed: News Feed,145,,467,,,,,,,,
2026-03-15,東北_リード獲得,Instagram,Feed: News Feed,155,1,693,,,,,,,,
2026-03-15,東北_リード獲得,Instagram,Instagram Explore,1,,0,,,,,,,,
2026-03-15,東北_リード獲得,Instagram,instagram_reels,117,3,214,,,,,,,,
2026-03-15,東北_リード獲得,Instagram,Instagram Stories,138,,531,,,,,,,,
2026-03-15,中国・四国_リード獲得,Facebook,facebook_reels,20,1,222,,,,,,,,
2026-03-15,東北_リード獲得,Facebook,Facebook Stories,6,,52,,,,,,,,
2026-03-15,中国・四国_リード獲得,Facebook,Feed: News Feed,122,,370,,,,,,,,
2026-03-15,中国・四国_リード獲得,Instagram,Instagram Explore,2,,18,,,,,,,,
2026-03-15,中国・四国_リード獲得,Instagram,instagram_reels,120,,298,,,,,,,,
2026-03-15,中国・四国_リード獲得,Instagram,Instagram Stories,223,2,559,,,,,,,,
2026-03-15,関東_リード獲得,Facebook,facebook_reels,47,,197,,,,,,,,
2026-03-15,関東_リード獲得,Facebook,Facebook Stories,16,,48,,,,,,,,
2026-03-15,関東_リード獲得,Facebook,Feed: News Feed,256,2,1258,,,,,,,,
2026-03-15,中国・四国_リード獲得,Instagram,Feed: News Feed,150,,586,,,,,,,,
2026-03-16,関西_リード獲得,Instagram,Instagram Stories,151,3,445,,,,,,,,
2026-03-16,九州_リード獲得,Instagram,Feed: News Feed,177,1,818,,,,,,,,
2026-03-16,九州_リード獲得,Instagram,Instagram Stories,292,3,906,,,,,,,,
2026-03-16,関西_リード獲得,Facebook,facebook_reels,8,,41,,,,,,,,
2026-03-16,関西_リード獲得,Facebook,Facebook Stories,9,,21,,,,,,,,
2026-03-16,関西_リード獲得,Facebook,Feed: News Feed,84,,371,,,,,,,,
2026-03-16,関西_リード獲得,Instagram,Feed: News Feed,112,2,627,,,,,,,,
2026-03-16,関西_リード獲得,Instagram,instagram_reels,39,1,334,,,,,,,,
2026-03-16,中部_リード獲得,Facebook,Feed: News Feed,158,1,393,,,,,,,,
2026-03-16,関西_リード獲得,Facebook,In-Stream Video,1,,1,,,,,,,,
2026-03-16,中部_リード獲得,Facebook,facebook_reels,28,,188,,,,,,,,
2026-03-16,中部_リード獲得,Facebook,Facebook Stories,19,,86,,,,,,,,
2026-03-16,中部_リード獲得,Instagram,Feed: News Feed,232,,1269,,,,,,,,
2026-03-16,中部_リード獲得,Instagram,Instagram Explore,2,,2,,,,,,,,
2026-03-16,中部_リード獲得,Instagram,instagram_reels,107,1,280,,,,,,,,
2026-03-16,中部_リード獲得,Instagram,Instagram Stories,278,2,1006,,,,,,,,
2026-03-16,九州_リード獲得,Facebook,Facebook Stories,11,,41,,,,,,,,
2026-03-16,九州_リード獲得,Facebook,Feed: News Feed,69,,190,,,,,,,,
2026-03-16,九州_リード獲得,Instagram,instagram_reels,74,1,256,,,,,,,,
2026-03-16,九州_リード獲得,Facebook,facebook_reels,11,,23,,,,,,,,
2026-03-16,中国・四国_リード獲得,Facebook,Feed: News Feed,87,1,289,,,,,,,,
2026-03-16,関東_リード獲得,Instagram,Instagram Stories,56,1,213,,,,,,,,
2026-03-16,東北_リード獲得,Facebook,Feed: News Feed,103,,232,,,,,,,,
2026-03-16,東北_リード獲得,Instagram,Feed: News Feed,148,1,756,,,,,,,,
2026-03-16,東北_リード獲得,Instagram,instagram_reels,66,,108,,,,,,,,
2026-03-16,東北_リード獲得,Instagram,Instagram Stories,131,2,411,,,,,,,,
2026-03-16,東北_リード獲得,Facebook,facebook_reels,13,,90,,,,,,,,
2026-03-16,中国・四国_リード獲得,Facebook,facebook_reels,10,,121,,,,,,,,
2026-03-16,中国・四国_リード獲得,Facebook,Facebook Stories,9,,23,,,,,,,,
2026-03-16,東北_リード獲得,Instagram,Instagram Explore,1,,2,,,,,,,,
2026-03-16,中国・四国_リード獲得,Instagram,Feed: News Feed,132,,511,,,,,,,,
2026-03-16,中国・四国_リード獲得,Instagram,Instagram Stories,201,4,563,,,,,,,,
2026-03-16,関東_リード獲得,Facebook,facebook_reels,8,,27,,,,,,,,
2026-03-16,関東_リード獲得,Facebook,Facebook Stories,4,,4,,,,,,,,
2026-03-16,関東_リード獲得,Facebook,Feed: News Feed,48,,88,,,,,,,,
2026-03-16,関東_リード獲得,Instagram,instagram_reels,35,,86,,,,,,,,
2026-03-16,東北_リード獲得,Facebook,Facebook Stories,7,1,20,,,,,,,,
2026-03-16,関東_リード獲得,Instagram,Feed: News Feed,37,,270,,,,,,,,
2026-03-16,中国・四国_リード獲得,Instagram,instagram_reels,48,1,102,,,,,,,,
2026-03-17,関西_リード獲得,Instagram,instagram_reels,35,2,175,,,,,,,,
2026-03-17,関西_リード獲得,Facebook,facebook_reels,6,1,239,1,,,,,,,
2026-03-17,関西_リード獲得,Facebook,Facebook Stories,3,,5,,,,,,,,
2026-03-17,関西_リード獲得,Facebook,Feed: News Feed,63,,164,,,,,,,,
2026-03-17,関西_リード獲得,Instagram,Feed: News Feed,124,1,559,,,,,,,,
2026-03-17,中部_リード獲得,Instagram,Feed: News Feed,212,4,1282,1,,,,,,,
2026-03-17,関西_リード獲得,Instagram,Instagram Stories,167,1,548,,,,,,,,
2026-03-17,中部_リード獲得,Facebook,facebook_reels,33,1,139,,,,,,,,
2026-03-17,中部_リード獲得,Facebook,Facebook Stories,15,,53,,,,,,,,
2026-03-17,中部_リード獲得,Facebook,Feed: News Feed,158,,587,,,,,,,,
2026-03-17,中部_リード獲得,Instagram,instagram_reels,109,1,356,,,,,,,,
2026-03-17,中部_リード獲得,Instagram,Instagram Stories,331,4,1137,,,,,,,,
2026-03-17,九州_リード獲得,Instagram,instagram_reels,70,1,216,,,,,,,,
2026-03-17,九州_リード獲得,Instagram,Instagram Stories,272,2,636,,,,,,,,
2026-03-17,九州_リード獲得,Facebook,facebook_reels,14,,87,,,,,,,,
2026-03-17,九州_リード獲得,Instagram,Feed: News Feed,165,,951,,,,,,,,
2026-03-17,東北_リード獲得,Instagram,Instagram Stories,171,2,523,1,,,,,,,
2026-03-17,九州_リード獲得,Facebook,Feed: News Feed,63,,186,,,,,,,,
2026-03-17,東北_リード獲得,Facebook,facebook_reels,15,,131,,,,,,,,
2026-03-17,東北_リード獲得,Facebook,Facebook Stories,3,,6,,,,,,,,
2026-03-17,東北_リード獲得,Facebook,Feed: News Feed,96,,249,,,,,,,,
2026-03-17,東北_リード獲得,Instagram,Feed: News Feed,131,,726,,,,,,,,
2026-03-17,東北_リード獲得,Instagram,instagram_reels,67,,216,,,,,,,,
2026-03-17,中国・四国_リード獲得,Facebook,facebook_reels,7,,28,,,,,,,,
2026-03-17,中国・四国_リード獲得,Facebook,Facebook Stories,6,,35,,,,,,,,
2026-03-17,中国・四国_リード獲得,Facebook,Feed: News Feed,80,1,217,,,,,,,,
2026-03-17,中国・四国_リード獲得,Instagram,Feed: News Feed,168,,736,,,,,,,,
2026-03-17,中国・四国_リード獲得,Instagram,instagram_reels,65,,283,,,,,,,,
2026-03-17,中国・四国_リード獲得,Instagram,Instagram Stories,211,4,559,,,,,,,,
2026-03-17,九州_リード獲得,Facebook,Facebook Stories,13,2,27,,,,,,,,
2026-03-18,関西_リード獲得,Instagram,instagram_reels,35,1,126,,,,,,,,
2026-03-18,九州_リード獲得,Instagram,Instagram Stories,239,1,654,,,,,,,,
2026-03-18,関西_リード獲得,Facebook,facebook_reels,11,,10,,,,,,,,
2026-03-18,関西_リード獲得,Facebook,Facebook Stories,2,,19,,,,,,,,
2026-03-18,関西_リード獲得,Facebook,Feed: News Feed,83,1,210,,,,,,,,
2026-03-18,関西_リード獲得,Instagram,Feed: News Feed,139,,474,,,,,,,,
2026-03-18,九州_リード獲得,Instagram,Feed: News Feed,190,,722,,,,,,,,
2026-03-18,関西_リード獲得,Instagram,Instagram Stories,144,2,289,,,,,,,,
2026-03-18,中部_リード獲得,Facebook,facebook_reels,38,,229,,,,,,,,
2026-03-18,中部_リード獲得,Facebook,Facebook Stories,18,,69,,,,,,,,
2026-03-18,中部_リード獲得,Facebook,Feed: News Feed,116,,436,,,,,,,,
2026-03-18,中部_リード獲得,Instagram,Feed: News Feed,238,4,1101,,,,,,,,
2026-03-18,中部_リード獲得,Instagram,instagram_reels,100,,296,,,,,,,,
2026-03-18,中部_リード獲得,Instagram,Instagram Stories,283,4,1016,,,,,,,,
2026-03-18,九州_リード獲得,Instagram,instagram_reels,60,,147,,,,,,,,
2026-03-18,中国・四国_リード獲得,Instagram,instagram_reels,59,1,120,,,,,,,,
2026-03-18,九州_リード獲得,Facebook,Feed: News Feed,80,,194,,,,,,,,
2026-03-18,東北_リード獲得,Instagram,Instagram Stories,154,1,300,,,,,,,,
2026-03-18,東北_リード獲得,Facebook,Facebook Stories,12,,155,,,,,,,,
2026-03-18,東北_リード獲得,Facebook,Feed: News Feed,89,,194,,,,,,,,
2026-03-18,東北_リード獲得,Instagram,Feed: News Feed,171,,773,,,,,,,,
2026-03-18,東北_リード獲得,Instagram,Instagram Explore,2,,2,,,,,,,,
2026-03-18,東北_リード獲得,Instagram,instagram_reels,61,,107,,,,,,,,
2026-03-18,九州_リード獲得,Facebook,Facebook Stories,10,,15,,,,,,,,
2026-03-18,中国・四国_リード獲得,Facebook,facebook_reels,21,1,118,,,,,,,,
2026-03-18,中国・四国_リード獲得,Facebook,Feed: News Feed,121,1,257,,,,,,,,
2026-03-18,中国・四国_リード獲得,Instagram,Feed: News Feed,157,1,479,,,,,,,,
2026-03-18,東北_リード獲得,Facebook,facebook_reels,32,1,57,,,,,,,,
2026-03-18,中国・四国_リード獲得,Instagram,Instagram Stories,228,1,486,,,,,,,,
2026-03-18,九州_リード獲得,Facebook,facebook_reels,13,,154,,,,,,,,
2026-03-18,中国・四国_リード獲得,Facebook,Facebook Stories,11,,23,,,,,,,,
2026-03-19,中部_リード獲得,Facebook,facebook_reels,39,2,141,,,,,,,,
2026-03-19,関西_リード獲得,Facebook,facebook_reels,11,,31,,,,,,,,
2026-03-19,関西_リード獲得,Facebook,Facebook Stories,7,1,38,,,,,,,,
2026-03-19,関西_リード獲得,Facebook,Feed: News Feed,112,,165,,,,,,,,
2026-03-19,関西_リード獲得,Instagram,Feed: News Feed,115,,342,,,,,,,,
2026-03-19,関西_リード獲得,Instagram,instagram_reels,45,,88,,,,,,,,
2026-03-19,関西_リード獲得,Instagram,Instagram Stories,161,3,525,,,,,,,,
2026-03-19,中部_リード獲得,Instagram,Instagram Explore,1,,1,,,,,,,,
2026-03-19,中部_リード獲得,Facebook,Facebook Stories,19,,91,,,,,,,,
2026-03-19,中部_リード獲得,Facebook,Feed: News Feed,155,2,465,,,,,,,,
2026-03-19,中部_リード獲得,Instagram,Feed: News Feed,238,,1334,,,,,,,,
2026-03-19,中部_リード獲得,Instagram,instagram_reels,116,,325,,,,,,,,
2026-03-19,中部_リード獲得,Instagram,Instagram Stories,268,1,658,,,,,,,,
2026-03-19,中部_リード獲得,Facebook,In-Stream Video,2,,4,,,,,,,,
2026-03-19,九州_リード獲得,Instagram,instagram_reels,50,2,159,,,,,,,,
2026-03-19,九州_リード獲得,Instagram,Instagram Stories,189,3,567,,,,,,,,
2026-03-19,九州_リード獲得,Instagram,Instagram Explore,1,,0,,,,,,,,
2026-03-19,東北_リード獲得,Facebook,Facebook Stories,12,,51,,,,,,,,
2026-03-19,中国・四国_リード獲得,Facebook,facebook_reels,21,,22,,,,,,,,
2026-03-19,九州_リード獲得,Instagram,Feed: News Feed,154,1,790,,,,,,,,
2026-03-19,東北_リード獲得,Facebook,Feed: News Feed,79,,196,,,,,,,,
2026-03-19,東北_リード獲得,Instagram,Feed: News Feed,112,2,436,,,,,,,,
2026-03-19,東北_リード獲得,Instagram,instagram_reels,56,1,77,,,,,,,,
2026-03-19,東北_リード獲得,Facebook,facebook_reels,21,,80,,,,,,,,
2026-03-19,東北_リード獲得,Facebook,In-Stream Video,1,,1,,,,,,,,
2026-03-19,東北_リード獲得,Instagram,Instagram Stories,124,,317,,,,,,,,
2026-03-19,中国・四国_リード獲得,Facebook,Facebook Stories,7,1,16,,,,,,,,
2026-03-19,中国・四国_リード獲得,Facebook,Feed: News Feed,101,,191,,,,,,,,
2026-03-19,中国・四国_リード獲得,Instagram,Feed: News Feed,130,,337,,,,,,,,
2026-03-19,中国・四国_リード獲得,Instagram,instagram_reels,52,,171,,,,,,,,
2026-03-19,中国・四国_リード獲得,Instagram,Instagram Stories,193,3,517,,,,,,,,
2026-03-19,九州_リード獲得,Facebook,facebook_reels,8,,21,,,,,,,,
2026-03-19,九州_リード獲得,Facebook,Facebook Stories,7,,19,,,,,,,,
2026-03-19,九州_リード獲得,Facebook,Feed: News Feed,48,,123,,,,,,,,
2026-03-20,関西_リード獲得,Facebook,facebook_reels,25,1,129,,,,,,,,
2026-03-20,関西_リード獲得,Facebook,Facebook Stories,15,1,55,,,,,,,,
2026-03-20,関西_リード獲得,Facebook,Feed: News Feed,101,,212,,,,,,,,
2026-03-20,関西_リード獲得,Instagram,Feed: News Feed,80,2,480,,,,,,,,
2026-03-20,関西_リード獲得,Instagram,instagram_reels,55,,160,,,,,,,,
