Day,Ad Name,Ad Set Name,Campaign Name,Impressions,Link Clicks,Amount Spent,Results,クリエイティブ名,広告文名,リンク先名,4週間前の開始日,2週間前の開始日,1週間前の開始日,終了日
2026-03-23,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中部_リード獲得,666,4,1973,,banner030,TD001,リード獲得,,,,
2026-03-23,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,九州_リード獲得,183,,1073,,banner049,TD001,リード獲得,,,,
2026-03-23,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,関西_リード獲得,63,1,358,,banner049,TD001,リード獲得,,,,
2026-03-23,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中部_リード獲得,294,,1170,,banner049,TD001,リード獲得,,,,
2026-03-23,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,136,,285,,banner049,TD001,リード獲得,,,,
2026-03-23,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,東北_リード獲得,348,,819,,banner030,TD001,リード獲得,,,,
2026-03-24,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中部_リード獲得,449,3,1741,,banner049,TD001,リード獲得,,,,
2026-03-24,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,関西_リード獲得,136,,542,,banner049,TD001,リード獲得,,,,
2026-03-24,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,東北_リード獲得,238,1,841,,banner049,TD001,リード獲得,,,,
2026-03-24,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,関西_リード獲得,364,4,1020,,banner030,TD001,リード獲得,,,,
2026-03-24,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,九州_リード獲得,308,5,918,,banner030,TD001,リード獲得,,,,
2026-03-24,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,437,3,1088,,banner030,TD001,リード獲得,,,,
2026-03-24,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中部_リード獲得,568,5,1934,,banner030,TD001,リード獲得,,,,
2026-03-24,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,九州_リード獲得,265,1,1247,,banner049,TD001,リード獲得,,,,
2026-03-24,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,東北_リード獲得,282,4,716,,banner030,TD001,リード獲得,,,,
2026-03-24,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,184,1,489,,banner049,TD001,リード獲得,,,,
2026-03-24,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,関東_リード獲得 - コピー,567,6,2528,,banner030,TD001,リード獲得,,,,
2026-03-24,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,関東_リード獲得 - コピー,224,3,1194,1,banner049,TD001,リード獲得,,,,
2026-03-25,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中部_リード獲得,363,4,1498,,banner049,TD001,リード獲得,,,,
2026-03-25,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,関西_リード獲得,127,1,489,,banner049,TD001,リード獲得,,,,
2026-03-25,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,461,3,1188,,banner030,TD001,リード獲得,,,,
2026-03-25,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,154,,552,,banner049,TD001,リード獲得,,,,
2026-03-25,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,関東_リード獲得 - コピー,667,6,2836,,banner030,TD001,リード獲得,,,,
2026-03-25,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,九州_リード獲得,229,3,972,,banner049,TD001,リード獲得,,,,
2026-03-25,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,東北_リード獲得,415,1,1200,,banner030,TD001,リード獲得,,,,
2026-03-25,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中部_リード獲得,659,6,2041,,banner030,TD001,リード獲得,,,,
2026-03-25,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,九州_リード獲得,374,1,1157,,banner030,TD001,リード獲得,,,,
2026-03-25,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,関西_リード獲得,300,1,991,,banner030,TD001,リード獲得,,,,
2026-03-25,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,東北_リード獲得,166,4,481,,banner049,TD001,リード獲得,,,,
2026-03-25,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,関東_リード獲得 - コピー,228,3,1176,1,banner049,TD001,リード獲得,,,,
2026-03-26,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中部_リード獲得,181,,641,,banner049,TD001,リード獲得,,,,
2026-03-26,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,関東_リード獲得 - コピー,130,2,686,,banner049,TD001,リード獲得,,,,
2026-03-26,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,関東_リード獲得 - コピー,265,5,1201,,banner030,TD001,リード獲得,,,,
2026-03-26,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,108,1,244,,banner049,TD001,リード獲得,,,,
2026-03-26,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,東北_リード獲得,199,2,486,,banner030,TD001,リード獲得,,,,
2026-03-26,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,関西_リード獲得,51,2,661,,banner049,TD001,リード獲得,,,,
2026-03-26,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,九州_リード獲得,83,1,334,,banner049,TD001,リード獲得,,,,
2026-03-26,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中部_リード獲得,354,1,1287,,banner030,TD001,リード獲得,,,,
2026-03-26,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,中国・四国_リード獲得,241,,528,,banner030,TD001,リード獲得,,,,
2026-03-26,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,九州_リード獲得,163,1,558,1,banner030,TD001,リード獲得,,,,
2026-03-26,banner030_TD001_1080×1080_リード獲得,AT_IT_リード獲得,関西_リード獲得,147,1,355,,banner030,TD001,リード獲得,,,,
2026-03-26,banner049_TD001_1080x1350_リード獲得,AT_IT_リード獲得,東北_リード獲得,155,2,491,,banner049,TD001,リード獲得,,,,
